threshold,accuracy,variant,pass_id
-0.12151353454565472,0.49166666666666664,plain,1
-0.11554254760719024,0.5,plain,1
-0.10370646362283889,0.5,plain,1
-0.0954131866453166,0.5083333333333333,plain,1
-0.09270910339336892,0.5083333333333333,plain,1
-0.08061981201155735,0.5166666666666667,plain,1
-0.06318817138659222,0.5166666666666667,plain,1
-0.05934068603503753,0.525,plain,1
-0.057267572021369825,0.5333333333333333,plain,1
-0.05542417602527975,0.5333333333333333,plain,1
-0.04928474426259669,0.5416666666666666,plain,1
-0.0362872772216071,0.5416666666666666,plain,1
-0.02999467468255711,0.55,plain,1
-0.02756513977045263,0.55,plain,1
-0.017991409301721724,0.5416666666666666,plain,1
-0.006785629272447507,0.5333333333333333,plain,1
0.00893117370603678,0.5333333333333333,plain,1
0.021387939453082188,0.5416666666666666,plain,1
0.02857849121088044,0.5416666666666666,plain,1
0.03496801147453942,0.5333333333333333,plain,1
0.0408904113768712,0.5333333333333333,plain,1
0.06244567260729651,0.5416666666666666,plain,1
0.0845930938719009,0.55,plain,1
0.09658824157695486,0.55,plain,1
0.10428450622537698,0.5583333333333333,plain,1
0.10495344543435993,0.5583333333333333,plain,1
0.10925351867653876,0.5666666666666667,plain,1
0.1156966888425413,0.5666666666666667,plain,1
0.11985328369116584,0.5583333333333333,plain,1
0.12365761108373632,0.5666666666666667,plain,1
0.1272223815915418,0.5666666666666667,plain,1
0.1298447326657553,0.5583333333333333,plain,1
0.13090806274387803,0.5583333333333333,plain,1
0.13442138061496467,0.55,plain,1
0.1393981140133922,0.55,plain,1
0.15708923339812197,0.5583333333333333,plain,1
0.17555524597132652,0.5666666666666667,plain,1
0.18674853820763201,0.5666666666666667,plain,1
0.20231741027791283,0.575,plain,1
0.22521169128372523,0.575,plain,1
0.2342798461909333,0.5666666666666667,plain,1
0.23499018554640055,0.5666666666666667,plain,1
0.23756184387159063,0.575,plain,1
0.24101895751904448,0.5833333333333334,plain,1
0.24889805908152834,0.5833333333333334,plain,1
0.2564803619379579,0.575,plain,1
0.2635597869867715,0.575,plain,1
0.26648203124946085,0.5833333333333334,plain,1
0.26686116943305377,0.5833333333333334,plain,1
0.27461240844670937,0.575,plain,1
0.2839610595697367,0.5833333333333334,plain,1
0.29696070556580356,0.5833333333333334,plain,1
0.30541515808043435,0.5916666666666667,plain,1
0.30607538146910485,0.5916666666666667,plain,1
0.30674233398375184,0.6,plain,1
0.3074134521478129,0.6,plain,1
0.3132076416009257,0.6083333333333333,plain,1
0.32069868469172996,0.6,plain,1
0.3351124725334965,0.6,plain,1
0.3446205627434376,0.6083333333333333,plain,1
0.3456141662590606,0.6083333333333333,plain,1
0.3484244323723359,0.6166666666666667,plain,1
0.3523726989738901,0.6166666666666667,plain,1
0.3575524047844259,0.625,plain,1
0.36247655944750123,0.6166666666666667,plain,1
0.3638907012932012,0.6166666666666667,plain,1
0.367141744994366,0.6083333333333333,plain,1
0.3736197784416179,0.6083333333333333,plain,1
0.3764623687736433,0.6,plain,1
0.3770005706779391,0.6,plain,1
0.40054121398843456,0.5916666666666667,plain,1
0.42751732177646223,0.5833333333333334,plain,1
0.452344335936564,0.5833333333333334,plain,1
0.47172672729394316,0.575,plain,1
0.4814274353017339,0.575,plain,1
0.492693283080029,0.5833333333333334,plain,1
0.5049629791249234,0.5833333333333334,plain,1
0.5072729217518711,0.575,plain,1
0.5092777526844833,0.5833333333333334,plain,1
0.5223340515125786,0.5833333333333334,plain,1
0.535797348021337,0.5916666666666667,plain,1
0.549993240355289,0.5916666666666667,plain,1
0.5589827728259712,0.6,plain,1
0.5645935821521301,0.6,plain,1
0.5734003570544534,0.6083333333333333,plain,1
0.5827399444567755,0.6,plain,1
0.5920288299548001,0.6,plain,1
0.6001796478258746,0.5916666666666667,plain,1
0.606256753538751,0.5916666666666667,plain,1
0.6110001373278021,0.6,plain,1
0.6148677825914647,0.6,plain,1
0.6353208648668055,0.5916666666666667,plain,1
0.657062472532769,0.6,plain,1
0.6650091217026712,0.6,plain,1
0.6808263305649359,0.5916666666666667,plain,1
0.7111617431625163,0.5916666666666667,plain,1
0.7262043426497836,0.5833333333333334,plain,1
0.7310873809798494,0.5833333333333334,plain,1
0.7358926177962434,0.5916666666666667,plain,1
0.7407229248030669,0.5833333333333334,plain,1
0.7459044799788348,0.5833333333333334,plain,1
0.7533763366682684,0.575,plain,1
0.7651252624494878,0.575,plain,1
0.7704264465315053,0.5833333333333334,plain,1
0.7713939025861902,0.5833333333333334,plain,1
0.7791077880842167,0.575,plain,1
0.7876048431379052,0.5666666666666667,plain,1
0.792060806272659,0.5666666666666667,plain,1
0.7994143157941237,0.575,plain,1
0.8122461822491674,0.575,plain,1
0.8229496765118338,0.5833333333333334,plain,1
0.8322058776836835,0.5833333333333334,plain,1
0.8395280181865932,0.575,plain,1
0.845946777341849,0.5666666666666667,plain,1
0.847079833982471,0.5666666666666667,plain,1
0.8487429962139116,0.575,plain,1
0.8514209320049198,0.575,plain,1
0.8589281005840003,0.5833333333333334,plain,1
0.8697575073222515,0.5833333333333334,plain,1
0.8883488525370421,0.5916666666666667,plain,1
0.9067553558328886,0.6,plain,1
0.908744741819211,0.6,plain,1
0.9206809020974964,0.5916666666666667,plain,1
0.9518966125466225,0.5916666666666667,plain,1
0.9660682983375967,0.5833333333333334,plain,1
0.9683779907204022,0.5833333333333334,plain,1
