layer,head,delta_prefix_mass_head,clean_prefix_mass_head,corrupt_prefix_mass_head
13,27.0,-0.0359649658203125,0.215240478515625,0.2512054443359375
13,28.0,-0.01922607421875,0.8441162109375,0.86334228515625
13,29.0,-0.06658935546875,0.62860107421875,0.6951904296875
13,30.0,-0.110748291015625,0.507537841796875,0.6182861328125
13,31.0,-0.081146240234375,0.47003173828125,0.551177978515625
14,0.0,-0.05126953125,0.21795654296875,0.26922607421875
14,1.0,0.034332275390625,0.47796630859375,0.443634033203125
14,2.0,0.010345458984375,0.1942596435546875,0.1839141845703125
14,3.0,0.01507568359375,0.9091796875,0.89410400390625
14,4.0,0.03143310546875,0.85382080078125,0.8223876953125
14,5.0,-0.0119476318359375,0.2148895263671875,0.226837158203125
14,6.0,-0.014129638671875,0.409454345703125,0.423583984375
14,7.0,-0.005126953125,0.58642578125,0.591552734375
14,8.0,0.03125,0.7877197265625,0.7564697265625
14,9.0,0.0062713623046875,0.22552490234375,0.2192535400390625
14,10.0,-0.0113525390625,0.34332275390625,0.35467529296875
14,11.0,-0.04644775390625,0.55517578125,0.60162353515625
14,12.0,-0.049163818359375,0.329010009765625,0.378173828125
14,13.0,0.01715087890625,0.6654052734375,0.64825439453125
14,14.0,0.0396728515625,0.718505859375,0.6788330078125
14,15.0,0.00347900390625,0.504058837890625,0.500579833984375
14,16.0,-0.01397705078125,0.79327392578125,0.8072509765625
14,17.0,-0.0093994140625,0.957275390625,0.9666748046875
14,18.0,-0.012054443359375,0.41815185546875,0.430206298828125
14,19.0,-0.0336151123046875,0.250457763671875,0.2840728759765625
14,20.0,-0.00579833984375,0.6517333984375,0.65753173828125
14,21.0,0.05548095703125,0.6473388671875,0.59185791015625
14,22.0,0.00592041015625,0.6090087890625,0.60308837890625
14,23.0,-0.02813720703125,0.6180419921875,0.64617919921875
14,24.0,0.039642333984375,0.361114501953125,0.32147216796875
14,25.0,-0.021484375,0.66961669921875,0.69110107421875
14,26.0,-0.0050048828125,0.9063720703125,0.911376953125
14,27.0,0.054290771484375,0.566986083984375,0.5126953125
14,28.0,-0.094390869140625,0.330352783203125,0.42474365234375
14,29.0,-0.003997802734375,0.4210205078125,0.425018310546875
14,30.0,-0.03436279296875,0.422149658203125,0.456512451171875
14,31.0,0.00836181640625,0.389434814453125,0.381072998046875
15,0.0,-0.044677734375,0.5399169921875,0.5845947265625
15,1.0,-0.037628173828125,0.403533935546875,0.441162109375
15,2.0,-0.0684967041015625,0.2465362548828125,0.315032958984375
15,3.0,0.0013427734375,0.809326171875,0.8079833984375
15,4.0,-0.01324462890625,0.75030517578125,0.7635498046875
15,5.0,0.041748046875,0.38519287109375,0.34344482421875
15,6.0,0.00201416015625,0.70697021484375,0.7049560546875
15,7.0,-0.0040283203125,0.76806640625,0.7720947265625
15,8.0,-0.0469970703125,0.7867431640625,0.833740234375
15,9.0,-0.083831787109375,0.576995849609375,0.66082763671875
15,10.0,-0.07830810546875,0.65277099609375,0.7310791015625
15,11.0,-0.011688232421875,0.4112548828125,0.422943115234375
15,12.0,-0.04644775390625,0.242279052734375,0.288726806640625
15,13.0,-0.0303802490234375,0.2393035888671875,0.269683837890625
15,14.0,0.002044677734375,0.509613037109375,0.507568359375
15,15.0,-0.0174560546875,0.91461181640625,0.93206787109375
15,16.0,-0.02447509765625,0.280426025390625,0.304901123046875
15,17.0,0.00567626953125,0.63702392578125,0.63134765625
15,18.0,-0.02044677734375,0.2373046875,0.25775146484375
15,19.0,0.0006256103515625,0.2087860107421875,0.208160400390625
15,20.0,-0.01815032958984375,0.13077545166015625,0.14892578125
15,21.0,-0.0113525390625,0.91748046875,0.9288330078125
15,22.0,0.00537109375,0.553253173828125,0.547882080078125
15,23.0,-0.11297607421875,0.48663330078125,0.599609375
15,24.0,-0.031005859375,0.78228759765625,0.81329345703125
15,25.0,-0.014404296875,0.84014892578125,0.85455322265625
15,26.0,0.114532470703125,0.5802001953125,0.465667724609375
15,27.0,-0.067230224609375,0.517852783203125,0.5850830078125
15,28.0,-0.039947509765625,0.433013916015625,0.47296142578125
15,29.0,-0.006500244140625,0.408538818359375,0.4150390625
15,30.0,-0.0281982421875,0.50048828125,0.5286865234375
15,31.0,-0.071563720703125,0.43780517578125,0.509368896484375
16,0.0,0.06549072265625,0.80322265625,0.73773193359375
16,1.0,0.0526580810546875,0.33154296875,0.2788848876953125
16,2.0,-0.03424072265625,0.411773681640625,0.446014404296875
16,3.0,-0.00152587890625,0.740966796875,0.74249267578125
16,4.0,0.034149169921875,0.47967529296875,0.445526123046875
16,5.0,0.047149658203125,0.55596923828125,0.508819580078125
16,6.0,0.00115966796875,0.469512939453125,0.468353271484375
16,7.0,0.021697998046875,0.58538818359375,0.563690185546875
16,8.0,-0.012237548828125,0.454986572265625,0.46722412109375
16,9.0,0.018341064453125,0.485321044921875,0.46697998046875
16,10.0,0.015228271484375,0.45635986328125,0.441131591796875
16,11.0,0.1146240234375,0.81683349609375,0.70220947265625
16,12.0,0.091064453125,0.611175537109375,0.520111083984375
16,13.0,0.047698974609375,0.555419921875,0.507720947265625
16,14.0,0.02313232421875,0.6630859375,0.63995361328125
16,15.0,0.010345458984375,0.52008056640625,0.509735107421875
16,16.0,-0.03314208984375,0.3983154296875,0.43145751953125
16,17.0,-0.070098876953125,0.339447021484375,0.4095458984375
16,18.0,-0.0067291259765625,0.2755279541015625,0.282257080078125
16,19.0,0.010723114013671875,0.09749984741210938,0.0867767333984375
16,20.0,-0.051483154296875,0.2271881103515625,0.2786712646484375
16,21.0,0.01580810546875,0.395416259765625,0.379608154296875
16,22.0,0.060333251953125,0.4254150390625,0.365081787109375
16,23.0,0.00909423828125,0.9156494140625,0.90655517578125
16,24.0,0.00177001953125,0.92864990234375,0.9268798828125
16,25.0,0.04644775390625,0.76171875,0.71527099609375
16,26.0,-0.019775390625,0.5638427734375,0.5836181640625
16,27.0,0.0251312255859375,0.2615203857421875,0.23638916015625
16,28.0,0.018310546875,0.125946044921875,0.107635498046875
16,29.0,-0.00372314453125,0.5352783203125,0.53900146484375
16,30.0,-0.0028076171875,0.73480224609375,0.73760986328125
16,31.0,-0.03570556640625,0.2599029541015625,0.2956085205078125
17,0.0,-0.0108642578125,0.0936279296875,0.1044921875
17,1.0,-0.0281982421875,0.400787353515625,0.428985595703125
17,2.0,-0.048542022705078125,0.14851760864257812,0.19705963134765625
17,3.0,0.00860595703125,0.918212890625,0.90960693359375
17,4.0,0.0267333984375,0.43743896484375,0.41070556640625
17,5.0,-0.0048828125,0.8515625,0.8564453125
17,6.0,0.08487701416015625,0.363739013671875,0.27886199951171875
17,7.0,0.020111083984375,0.14138031005859375,0.12126922607421875
17,8.0,-0.004852294921875,0.361663818359375,0.36651611328125
17,9.0,0.0099639892578125,0.27178955078125,0.2618255615234375
17,10.0,-0.013885498046875,0.09185791015625,0.105743408203125
17,11.0,0.0228271484375,0.7001953125,0.6773681640625
17,12.0,0.022857666015625,0.36517333984375,0.342315673828125
17,13.0,0.0252685546875,0.8193359375,0.7940673828125
17,14.0,0.02618408203125,0.83880615234375,0.8126220703125
17,15.0,-0.01708984375,0.8555908203125,0.8726806640625
17,16.0,0.0233154296875,0.9024658203125,0.879150390625
17,17.0,0.1493682861328125,0.522735595703125,0.3733673095703125
17,18.0,0.00537109375,0.85382080078125,0.84844970703125
17,19.0,0.023193359375,0.7484130859375,0.7252197265625
17,20.0,0.0079345703125,0.64666748046875,0.63873291015625
17,21.0,-0.0506591796875,0.76263427734375,0.81329345703125
17,22.0,-0.0399169921875,0.5406494140625,0.58056640625
17,23.0,0.00830078125,0.82769775390625,0.81939697265625
17,24.0,-0.0048828125,0.68896484375,0.69384765625
17,25.0,-0.00958251953125,0.56298828125,0.57257080078125
17,26.0,-0.063720703125,0.486785888671875,0.550506591796875
17,27.0,0.0030517578125,0.37884521484375,0.37579345703125
17,28.0,0.002044677734375,0.5908203125,0.588775634765625
17,29.0,0.0382080078125,0.6494140625,0.6112060546875
17,30.0,0.01727294921875,0.66741943359375,0.650146484375
17,31.0,-0.0074462890625,0.480224609375,0.4876708984375
18,0.0,-0.00042724609375,0.98883056640625,0.9892578125
18,1.0,0.070526123046875,0.6473388671875,0.576812744140625
18,2.0,-0.0141448974609375,0.3025054931640625,0.316650390625
18,3.0,0.0391845703125,0.90338134765625,0.86419677734375
18,4.0,-0.0251312255859375,0.220733642578125,0.2458648681640625
18,5.0,0.0738372802734375,0.29669189453125,0.2228546142578125
18,6.0,-0.016326904296875,0.54852294921875,0.564849853515625
18,7.0,0.027008056640625,0.518524169921875,0.49151611328125
18,8.0,-0.00347900390625,0.95611572265625,0.9595947265625
18,9.0,0.05310821533203125,0.18761444091796875,0.1345062255859375
18,10.0,0.0496826171875,0.74591064453125,0.69622802734375
18,11.0,0.097747802734375,0.534820556640625,0.43707275390625
18,12.0,0.008544921875,0.97418212890625,0.96563720703125
18,13.0,-0.0009765625,0.697021484375,0.697998046875
18,14.0,-0.031097412109375,0.491180419921875,0.52227783203125
18,15.0,0.031463623046875,0.309478759765625,0.27801513671875
18,16.0,0.0093994140625,0.87255859375,0.8631591796875
18,17.0,-0.004058837890625,0.5858154296875,0.589874267578125
18,18.0,0.02642822265625,0.76849365234375,0.7420654296875
18,19.0,0.012451171875,0.67877197265625,0.66632080078125
18,20.0,0.0516357421875,0.196807861328125,0.145172119140625
18,21.0,-0.004638671875,0.81695556640625,0.82159423828125
18,22.0,-0.04742431640625,0.44281005859375,0.490234375
18,23.0,0.093505859375,0.638671875,0.545166015625
18,24.0,0.03765869140625,0.67388916015625,0.63623046875
18,25.0,0.0306854248046875,0.2047882080078125,0.174102783203125
18,26.0,-0.02105712890625,0.88934326171875,0.910400390625
18,27.0,0.01470947265625,0.88909912109375,0.8743896484375
18,28.0,0.012451171875,0.62823486328125,0.61578369140625
18,29.0,-0.00604248046875,0.87493896484375,0.8809814453125
18,30.0,-0.0460205078125,0.68939208984375,0.73541259765625
18,31.0,0.00299072265625,0.7420654296875,0.73907470703125
19,0.0,0.07452392578125,0.82220458984375,0.7476806640625
19,1.0,0.00347900390625,0.88720703125,0.88372802734375
19,2.0,-0.0777740478515625,0.2588043212890625,0.336578369140625
19,3.0,-0.0035858154296875,0.288818359375,0.2924041748046875
19,4.0,-0.005706787109375,0.3365478515625,0.342254638671875
19,5.0,-0.0321044921875,0.7353515625,0.7674560546875
19,6.0,0.08746337890625,0.7608642578125,0.67340087890625
19,7.0,-0.003173828125,0.7269287109375,0.7301025390625
19,8.0,0.001373291015625,0.452484130859375,0.45111083984375
19,9.0,0.086517333984375,0.7080078125,0.621490478515625
19,10.0,0.010009765625,0.958984375,0.948974609375
19,11.0,0.04022216796875,0.87994384765625,0.8397216796875
19,12.0,0.02801513671875,0.89215087890625,0.8641357421875
19,13.0,-0.113128662109375,0.292938232421875,0.40606689453125
19,14.0,0.06988525390625,0.82373046875,0.75384521484375
19,15.0,0.1693115234375,0.591094970703125,0.421783447265625
19,16.0,-0.030426025390625,0.478515625,0.508941650390625
19,17.0,0.02178955078125,0.87890625,0.85711669921875
19,18.0,0.189544677734375,0.527557373046875,0.3380126953125
19,19.0,0.141693115234375,0.75146484375,0.609771728515625
19,20.0,0.126739501953125,0.715576171875,0.588836669921875
19,21.0,-0.00323486328125,0.93414306640625,0.9373779296875
19,22.0,0.03399658203125,0.87811279296875,0.8441162109375
19,23.0,-0.0201416015625,0.61334228515625,0.63348388671875
19,24.0,0.0213623046875,0.9222412109375,0.90087890625
19,25.0,0.0296173095703125,0.467987060546875,0.4383697509765625
19,26.0,0.06298828125,0.908203125,0.84521484375
19,27.0,0.02618408203125,0.73492431640625,0.708740234375
19,28.0,-0.034637451171875,0.582550048828125,0.6171875
19,29.0,-0.01605224609375,0.66455078125,0.68060302734375
19,30.0,-0.03155517578125,0.6322021484375,0.66375732421875
19,31.0,-0.02099609375,0.436798095703125,0.457794189453125
20,0.0,-0.0049591064453125,0.26812744140625,0.2730865478515625
20,1.0,0.035400390625,0.88470458984375,0.84930419921875
20,2.0,-0.054046630859375,0.453033447265625,0.507080078125
20,3.0,0.04376220703125,0.87750244140625,0.833740234375
20,4.0,0.00433349609375,0.97625732421875,0.971923828125
20,5.0,-0.051544189453125,0.498077392578125,0.54962158203125
20,6.0,0.016204833984375,0.5111083984375,0.494903564453125
20,7.0,-0.0382843017578125,0.2120819091796875,0.2503662109375
20,8.0,-0.07623291015625,0.79754638671875,0.873779296875
20,9.0,-0.03558349609375,0.80316162109375,0.8387451171875
20,10.0,0.00872802734375,0.6181640625,0.60943603515625
20,11.0,0.0321044921875,0.7628173828125,0.730712890625
20,12.0,-0.03155517578125,0.83905029296875,0.87060546875
20,13.0,0.02117919921875,0.76080322265625,0.7396240234375
20,14.0,-0.0023193359375,0.9217529296875,0.924072265625
20,15.0,0.05902099609375,0.87152099609375,0.8125
20,16.0,0.020751953125,0.9183349609375,0.8975830078125
20,17.0,0.03509521484375,0.69647216796875,0.661376953125
20,18.0,-0.01702880859375,0.66192626953125,0.678955078125
20,19.0,0.067352294921875,0.467926025390625,0.40057373046875
20,20.0,0.00628662109375,0.97296142578125,0.9666748046875
20,21.0,0.00189208984375,0.97003173828125,0.9681396484375
20,22.0,0.04559326171875,0.89862060546875,0.85302734375
20,23.0,0.0247802734375,0.7398681640625,0.715087890625
20,24.0,0.046356201171875,0.57244873046875,0.526092529296875
20,25.0,-0.00103759765625,0.948486328125,0.94952392578125
20,26.0,-0.007568359375,0.89801025390625,0.90557861328125
20,27.0,0.00689697265625,0.9913330078125,0.98443603515625
20,28.0,0.08831787109375,0.62347412109375,0.53515625
20,29.0,-0.04644775390625,0.560791015625,0.60723876953125
20,30.0,-0.01654052734375,0.6348876953125,0.65142822265625
20,31.0,0.0009765625,0.787353515625,0.786376953125
21,0.0,0.03204345703125,0.7742919921875,0.74224853515625
21,1.0,-0.0211029052734375,0.1438446044921875,0.164947509765625
21,2.0,0.03546142578125,0.839111328125,0.80364990234375
21,3.0,0.0206298828125,0.94671630859375,0.92608642578125
21,4.0,0.045623779296875,0.54412841796875,0.498504638671875
21,5.0,0.05645751953125,0.8427734375,0.78631591796875
21,6.0,0.03240966796875,0.398681640625,0.36627197265625
21,7.0,0.0973052978515625,0.38751220703125,0.2902069091796875
21,8.0,0.01507568359375,0.440338134765625,0.425262451171875
21,9.0,0.00213623046875,0.92828369140625,0.9261474609375
21,10.0,-0.0392608642578125,0.2775726318359375,0.31683349609375
21,11.0,-0.0255279541015625,0.3059234619140625,0.331451416015625
21,12.0,0.0032958984375,0.8775634765625,0.874267578125
21,13.0,-0.01885986328125,0.8436279296875,0.86248779296875
21,14.0,0.03939056396484375,0.1555938720703125,0.11620330810546875
21,15.0,0.03594970703125,0.91326904296875,0.8773193359375
21,16.0,0.1063232421875,0.580596923828125,0.474273681640625
21,17.0,0.03460693359375,0.7496337890625,0.71502685546875
21,18.0,0.067138671875,0.92919921875,0.862060546875
21,19.0,0.079803466796875,0.75970458984375,0.679901123046875
21,20.0,0.01416015625,0.88104248046875,0.86688232421875
21,21.0,0.121856689453125,0.607177734375,0.485321044921875
21,22.0,0.038818359375,0.87786865234375,0.83905029296875
21,23.0,0.02825927734375,0.84332275390625,0.8150634765625
21,24.0,0.061767578125,0.7308349609375,0.6690673828125
21,25.0,-0.070709228515625,0.270965576171875,0.3416748046875
21,26.0,-0.00360107421875,0.885986328125,0.88958740234375
21,27.0,0.01641845703125,0.416717529296875,0.400299072265625
21,28.0,-0.047821044921875,0.3203125,0.368133544921875
21,29.0,0.034454345703125,0.468902587890625,0.4344482421875
21,30.0,0.00897216796875,0.9774169921875,0.96844482421875
21,31.0,0.04327392578125,0.75341796875,0.71014404296875
22,0.0,0.020263671875,0.6224365234375,0.6021728515625
22,1.0,0.005279541015625,0.44024658203125,0.434967041015625
22,2.0,0.00250244140625,0.97760009765625,0.97509765625
22,3.0,0.00213623046875,0.9892578125,0.98712158203125
22,4.0,0.1671142578125,0.6868896484375,0.519775390625
22,5.0,0.0074462890625,0.582977294921875,0.575531005859375
22,6.0,0.1389312744140625,0.39471435546875,0.2557830810546875
22,7.0,0.00244140625,0.86480712890625,0.86236572265625
22,8.0,0.0707855224609375,0.396087646484375,0.3253021240234375
22,9.0,0.0111083984375,0.82672119140625,0.81561279296875
22,10.0,-0.060577392578125,0.3348388671875,0.395416259765625
22,11.0,0.049072265625,0.80975341796875,0.76068115234375
22,12.0,0.0120849609375,0.88385009765625,0.87176513671875
22,13.0,0.054718017578125,0.6214599609375,0.566741943359375
22,14.0,0.017822265625,0.96649169921875,0.94866943359375
22,15.0,0.05120849609375,0.81732177734375,0.76611328125
22,16.0,0.0322265625,0.531829833984375,0.499603271484375
22,17.0,-0.054443359375,0.43634033203125,0.49078369140625
22,18.0,-0.009521484375,0.88665771484375,0.89617919921875
22,19.0,0.00347900390625,0.8218994140625,0.81842041015625
22,20.0,-0.02587890625,0.83660888671875,0.86248779296875
22,21.0,0.108062744140625,0.65557861328125,0.547515869140625
22,22.0,0.07373046875,0.78619384765625,0.71246337890625
22,23.0,-0.017333984375,0.84063720703125,0.85797119140625
22,24.0,0.07080078125,0.876220703125,0.805419921875
22,25.0,-0.079925537109375,0.528167724609375,0.60809326171875
22,26.0,0.0893707275390625,0.362945556640625,0.2735748291015625
22,27.0,0.01629638671875,0.96875,0.95245361328125
22,28.0,-0.00649261474609375,0.11658477783203125,0.123077392578125
22,29.0,-0.0035400390625,0.89453125,0.8980712890625
22,30.0,0.117645263671875,0.498199462890625,0.38055419921875
22,31.0,0.125152587890625,0.76727294921875,0.642120361328125
23,0.0,0.0360107421875,0.89251708984375,0.85650634765625
23,1.0,0.02178955078125,0.8980712890625,0.87628173828125
23,2.0,-0.014923095703125,0.29962158203125,0.314544677734375
23,3.0,-0.024078369140625,0.38836669921875,0.412445068359375
23,4.0,0.04034423828125,0.85894775390625,0.818603515625
23,5.0,0.02996826171875,0.888916015625,0.85894775390625
23,6.0,0.0799560546875,0.827880859375,0.7479248046875
23,7.0,0.02545166015625,0.73077392578125,0.705322265625
23,8.0,0.0263671875,0.849853515625,0.823486328125
23,9.0,-0.076446533203125,0.23895263671875,0.315399169921875
23,10.0,-0.00738525390625,0.91387939453125,0.9212646484375
23,11.0,0.016265869140625,0.446380615234375,0.43011474609375
23,12.0,0.06915283203125,0.83172607421875,0.7625732421875
23,13.0,-0.01641845703125,0.508392333984375,0.524810791015625
23,14.0,-0.0202484130859375,0.275238037109375,0.2954864501953125
23,15.0,0.0078125,0.9342041015625,0.9263916015625
23,16.0,-0.0050048828125,0.893798828125,0.8988037109375
23,17.0,-0.01531982421875,0.88226318359375,0.8975830078125
23,18.0,0.06268310546875,0.82647705078125,0.7637939453125
23,19.0,-0.015869140625,0.926513671875,0.9423828125
23,20.0,0.098968505859375,0.682403564453125,0.58343505859375
23,21.0,-0.053070068359375,0.646270751953125,0.6993408203125
23,22.0,0.0703125,0.712646484375,0.642333984375
23,23.0,-0.010101318359375,0.335418701171875,0.34552001953125
23,24.0,0.0078125,0.97314453125,0.96533203125
23,25.0,0.037017822265625,0.8045654296875,0.767547607421875
23,26.0,-0.021942138671875,0.334747314453125,0.356689453125
23,27.0,-0.0185546875,0.91473388671875,0.93328857421875
23,28.0,-0.02435302734375,0.78472900390625,0.80908203125
23,29.0,0.00927734375,0.77471923828125,0.76544189453125
23,30.0,-0.024322509765625,0.504150390625,0.528472900390625
23,31.0,-0.007080078125,0.9365234375,0.943603515625
24,0.0,0.0052490234375,0.89715576171875,0.89190673828125
24,1.0,-0.092742919921875,0.566253662109375,0.65899658203125
24,2.0,-0.01959228515625,0.81707763671875,0.836669921875
24,3.0,0.0018310546875,0.98101806640625,0.97918701171875
24,4.0,0.0390625,0.27008056640625,0.23101806640625
24,5.0,0.0113525390625,0.82763671875,0.8162841796875
24,6.0,0.01959228515625,0.96429443359375,0.9447021484375
24,7.0,0.12841796875,0.7373046875,0.60888671875
24,8.0,0.0069580078125,0.83270263671875,0.82574462890625
24,9.0,-0.0329437255859375,0.2366943359375,0.2696380615234375
24,10.0,-0.05706787109375,0.77471923828125,0.831787109375
24,11.0,0.0008544921875,0.57220458984375,0.57135009765625
24,12.0,-0.001220703125,0.924560546875,0.92578125
24,13.0,-0.0123291015625,0.76873779296875,0.78106689453125
24,14.0,0.003143310546875,0.291412353515625,0.28826904296875
24,15.0,0.08575439453125,0.76873779296875,0.6829833984375
24,16.0,-0.086212158203125,0.42816162109375,0.514373779296875
24,17.0,-0.04937744140625,0.668701171875,0.71807861328125
24,18.0,0.02496337890625,0.918701171875,0.89373779296875
24,19.0,0.00958251953125,0.9095458984375,0.89996337890625
24,20.0,0.042755126953125,0.52777099609375,0.485015869140625
24,21.0,0.1771240234375,0.4442138671875,0.26708984375
24,22.0,-0.114501953125,0.65313720703125,0.76763916015625
24,23.0,0.056304931640625,0.693603515625,0.637298583984375
24,24.0,-0.02081298828125,0.684814453125,0.70562744140625
24,25.0,0.0316162109375,0.749267578125,0.7176513671875
24,26.0,0.0395660400390625,0.393096923828125,0.3535308837890625
24,27.0,-0.17156982421875,0.61859130859375,0.7901611328125
24,28.0,0.00250244140625,0.96551513671875,0.9630126953125
24,29.0,0.01678466796875,0.69873046875,0.68194580078125
24,30.0,0.020782470703125,0.546722412109375,0.52593994140625
24,31.0,0.075164794921875,0.6375732421875,0.562408447265625
25,0.0,-0.01123046875,0.8712158203125,0.8824462890625
25,1.0,0.01629638671875,0.92681884765625,0.9105224609375
25,2.0,-0.047119140625,0.7789306640625,0.8260498046875
25,3.0,0.01306915283203125,0.143402099609375,0.13033294677734375
25,4.0,-0.0633544921875,0.71600341796875,0.77935791015625
25,5.0,0.016448974609375,0.403717041015625,0.38726806640625
25,6.0,-0.008544921875,0.89495849609375,0.90350341796875
25,7.0,-0.11223220825195312,0.14114761352539062,0.25337982177734375
25,8.0,-0.03375244140625,0.84881591796875,0.882568359375
25,9.0,-0.06011962890625,0.6805419921875,0.74066162109375
25,10.0,0.00677490234375,0.91168212890625,0.9049072265625
25,11.0,0.04266357421875,0.7705078125,0.72784423828125
25,12.0,-0.004150390625,0.8868408203125,0.8909912109375
25,13.0,0.11676025390625,0.7120361328125,0.59527587890625
25,14.0,-0.087158203125,0.72967529296875,0.81683349609375
25,15.0,-0.1474151611328125,0.2442474365234375,0.39166259765625
25,16.0,0.00939178466796875,0.087188720703125,0.07779693603515625
25,17.0,-0.03564453125,0.7518310546875,0.7874755859375
25,18.0,-0.01934814453125,0.76470947265625,0.7840576171875
25,19.0,0.08612060546875,0.69891357421875,0.61279296875
25,20.0,-0.0314788818359375,0.262969970703125,0.2944488525390625
25,21.0,-0.04901123046875,0.7794189453125,0.82843017578125
25,22.0,0.00067138671875,0.9522705078125,0.95159912109375
25,23.0,0.0882568359375,0.445831298828125,0.357574462890625
25,24.0,0.01239013671875,0.663818359375,0.65142822265625
25,25.0,0.001953125,0.77581787109375,0.77386474609375
25,26.0,0.05364990234375,0.6424560546875,0.58880615234375
25,27.0,-0.07049560546875,0.7022705078125,0.77276611328125
25,28.0,-0.024078369140625,0.506561279296875,0.5306396484375
25,29.0,0.00146484375,0.91961669921875,0.91815185546875
25,30.0,0.009002685546875,0.15044403076171875,0.14144134521484375
25,31.0,-0.0067138671875,0.13641357421875,0.14312744140625
26,0.0,0.0767669677734375,0.315032958984375,0.2382659912109375
26,1.0,0.00666046142578125,0.17856597900390625,0.171905517578125
26,2.0,0.029052734375,0.893798828125,0.86474609375
26,3.0,0.01641845703125,0.9368896484375,0.92047119140625
26,4.0,-0.05987548828125,0.5919189453125,0.65179443359375
26,5.0,-0.02374744415283203,0.03541278839111328,0.05916023254394531
26,6.0,-0.05712890625,0.63934326171875,0.69647216796875
26,7.0,0.032958984375,0.84033203125,0.807373046875
26,8.0,-0.00067138671875,0.8406982421875,0.84136962890625
26,9.0,0.00762939453125,0.94580078125,0.93817138671875
26,10.0,0.006591796875,0.82733154296875,0.82073974609375
26,11.0,0.08868408203125,0.70501708984375,0.6163330078125
26,12.0,-0.0252685546875,0.7987060546875,0.823974609375
26,13.0,-0.010009765625,0.6187744140625,0.6287841796875
26,14.0,-0.004150390625,0.87701416015625,0.88116455078125
26,15.0,-0.0364837646484375,0.2588043212890625,0.2952880859375
26,16.0,-0.07135009765625,0.657470703125,0.72882080078125
26,17.0,-0.0413818359375,0.60772705078125,0.64910888671875
26,18.0,-0.02386474609375,0.6815185546875,0.70538330078125
26,19.0,-0.0113525390625,0.530426025390625,0.541778564453125
26,20.0,-0.0013427734375,0.9241943359375,0.925537109375
26,21.0,-0.00128173828125,0.71075439453125,0.7120361328125
26,22.0,-0.043914794921875,0.14118194580078125,0.18509674072265625
26,23.0,0.00555419921875,0.94354248046875,0.93798828125
26,24.0,0.0572052001953125,0.351898193359375,0.2946929931640625
26,25.0,-0.017822265625,0.82818603515625,0.84600830078125
26,26.0,-0.02880859375,0.510467529296875,0.539276123046875
26,27.0,-0.05743408203125,0.7515869140625,0.80902099609375
26,28.0,-0.15106201171875,0.66473388671875,0.8157958984375
26,29.0,0.0005125999450683594,0.011227607727050781,0.010715007781982422
26,30.0,-0.0135498046875,0.80712890625,0.8206787109375
26,31.0,-0.06243896484375,0.8319091796875,0.89434814453125
27,0.0,-0.06719970703125,0.73260498046875,0.7998046875
27,1.0,-0.0244140625,0.81451416015625,0.83892822265625
27,2.0,-0.040283203125,0.67431640625,0.714599609375
27,3.0,0.047119140625,0.65509033203125,0.60797119140625
27,4.0,-0.146728515625,0.2626495361328125,0.4093780517578125
27,5.0,-0.0047607421875,0.91448974609375,0.91925048828125
27,6.0,-0.00433349609375,0.80218505859375,0.8065185546875
27,7.0,0.05780029296875,0.7425537109375,0.68475341796875
27,8.0,-0.04510498046875,0.7261962890625,0.77130126953125
27,9.0,0.10101318359375,0.86578369140625,0.7647705078125
27,10.0,0.0177001953125,0.84124755859375,0.82354736328125
27,11.0,-0.03216552734375,0.81060791015625,0.8427734375
27,12.0,-0.025074005126953125,0.07673263549804688,0.101806640625
27,13.0,0.04319000244140625,0.180999755859375,0.13780975341796875
27,14.0,0.00836181640625,0.955322265625,0.94696044921875
27,15.0,-0.039306640625,0.78594970703125,0.82525634765625
27,16.0,-0.028900146484375,0.482177734375,0.511077880859375
27,17.0,-0.000919342041015625,0.08224868774414062,0.08316802978515625
27,18.0,0.0042724609375,0.86944580078125,0.86517333984375
27,19.0,-0.03375244140625,0.777587890625,0.81134033203125
27,20.0,-0.00811767578125,0.9462890625,0.95440673828125
27,21.0,-0.07061767578125,0.61578369140625,0.6864013671875
27,22.0,0.00042724609375,0.74609375,0.74566650390625
27,23.0,0.0211181640625,0.85821533203125,0.83709716796875
27,24.0,-0.08740234375,0.394927978515625,0.482330322265625
27,25.0,0.0037841796875,0.9766845703125,0.972900390625
27,26.0,0.01251220703125,0.791107177734375,0.778594970703125
27,27.0,0.104034423828125,0.6337890625,0.529754638671875
27,28.0,0.00823974609375,0.9537353515625,0.94549560546875
27,29.0,0.0262451171875,0.84527587890625,0.81903076171875
27,30.0,-0.0687255859375,0.740966796875,0.8096923828125
27,31.0,0.0130615234375,0.93695068359375,0.92388916015625
28,0.0,0.05096435546875,0.669189453125,0.61822509765625
28,1.0,-0.00934600830078125,0.09712982177734375,0.106475830078125
28,2.0,0.16912841796875,0.7042236328125,0.53509521484375
28,3.0,0.08929443359375,0.81329345703125,0.7239990234375
28,4.0,0.01385498046875,0.81591796875,0.80206298828125
28,5.0,-0.00323486328125,0.740966796875,0.74420166015625
28,6.0,-0.10968017578125,0.36920166015625,0.4788818359375
28,7.0,0.09295654296875,0.64959716796875,0.556640625
28,8.0,-0.04071044921875,0.7618408203125,0.80255126953125
28,9.0,0.05950927734375,0.85137939453125,0.7918701171875
